ID;MORADOR;NUMERO_CONTROLE;BLOCO;DT_VISITA;TEMPO_TOTAL_ENTREV;IDADE;PAIS;ESTADO;CIDADE;OUTRA_CIDADE;BAIRRO_BH;REGIAO_BH;REGIONAL_ORIGEM;PRETENDERIA_VIAJAR;PERNOITE_BH;T_PERNOITE;HOSPEDAGEM;TRANSPORTE;MOTIVO_CARNAVAL;MOTIVO_OUTRO;DIAS_CARNAVAL;GASTOS_PRETENDIDOS;PESSOAS_GASTOS;ALIMENTACAO_GASTOS;TRANSPORTE_GASTOS;FANTASIAS_GASTOS;COMPRAS_GASTOS;INGRESSOS_GASTOS;OUTROS_GASTOS;HOSPEDAGEM_GASTOS;PASSEIOS_GASTOS;TOTAL_GASTOS;INDIVIDUAL_GASTOS;DIARIO_GASTOS;FONTE_CARNAVAL;PARTICIPOU_ANOSANTERIORES;EVOLUCAO;MOTIVO;EXPECTATIVAS;AVAL_GERAL;AVAL_BANHEIROS;AVAL_SEGURANCA;AVAL_PRECOS;PROXIMA_EDICAO;MOTIVO_NAO;BLOCOS_DE_RUA;EVENTOS_PRIVADOS;PALCOS;CIRCUITO_GASTRONOMICO;CITY_TOUR;VISITA_CULTURAL;NAO_SABE;PRINCIPAL_PATROCINADOR;GENERO;ESCOLARIDADE;ESTADO_CIVIL;FAIXA_DE_RENDA;TRANSP_A_PE;TRANSP_APP;TRANSP_BICICLETA;TRANSP_CAR_AMIGOS_PARENTES;TRANSP_TAXI;TRANSP_OUTROS;TRANSP_VEICULO_PROPRIO;TRANSP_VEICULO_ALUGADO;TRANSP_ONIBUS_COLETIVO;TRANSP_NS;TRANSP_METRO
283;morador;283;sexta_ninguem_sabe;01/03/2019 20:28;00:03:24;25;brasil;mg;belo_horizonte;NA;cidade_nova;nordeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;300;real;1;30;0;40;0;0;0;NA;NA;70;70;whatsapp;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;nao_satisfez_decepcionou;8;7;7;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;populacao;feminino;ensino_superior_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
284;morador;284;sexta_ninguem_sabe;01/03/2019 20:32;00:04:25;20;brasil;mg;belo_horizonte;NA;santo_agostinho;centro-sul;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;300;real;1;50;0;0;0;0;0;NA;NA;50;50;nr_nao_sabe;sim;melhorou;NR_NAO_SABE;superou;6;10;10;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;ambev;masculino;ensino_superior_incompleto;solteiro;ate_1_sm_(rs_998,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
285;morador;285;sexta_ninguem_sabe;01/03/2019 20:37;00:03:12;22;brasil;mg;caete;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;100;real;1;0;50;0;0;0;0;NA;NA;50;50;instagram;sim;melhorou;NR_NAO_SABE;superou;10;10;10;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
286;morador;286;sexta_ninguem_sabe;01/03/2019 20:38;00:03:42;45;brasil;mg;belo_horizonte;NA;caicaras;noroeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;1000;real;3;600;200;90;0;0;0;NA;NA;890;200;outros_aplicativos;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;2;4;5;5;sim;NA;sim;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;ate_1_sm_(rs_998,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
287;morador;287;sexta_ninguem_sabe;01/03/2019 20:28;00:02:14;52;brasil;mg;belo_horizonte;NA;ceu_azul;venda_nova;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;600;real;2;200;50;50;0;0;0;NA;NA;300;150;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;7;5;5;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_superior_completo;divorciado;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
288;morador;288;sexta_ninguem_sabe;01/03/2019 20:26;00:02:23;22;brasil;mg;belo_horizonte;NA;jaqueline;norte;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;200;real;1;200;50;20;0;100;0;NA;NA;370;370;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;5;8;8;4;sim;NA;NA;sim;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
289;morador;289;sexta_ninguem_sabe;01/03/2019 20:32;00:06:34;26;brasil;mg;belo_horizonte;NA;centro;centro-sul;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;300;real;2;300;0;0;0;0;0;NA;NA;300;150;na_rua;sim;melhorou;NR_NAO_SABE;superou;10;7;5;10;nao;mora_longe;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_superior_completo;solteiro;ate_1_sm_(rs_998,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
290;morador;290;sexta_ninguem_sabe;01/03/2019 20:23;00:02:28;29;brasil;mg;belo_horizonte;NA;plalto;norte;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;300;real;2;300;0;0;0;0;0;NA;NA;300;150;instagram;sim;melhorou;NR_NAO_SABE;superou;9;5;7;5;sim;NA;sim;sim;NA;NA;NA;NA;NA;amstel;feminino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
291;morador;291;sexta_ninguem_sabe;01/03/2019 20:40;00:06:51;33;brasil;mg;belo_horizonte;NA;pampulha;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;100;real;1;15;0;30;0;0;0;NA;NA;45;45;aplicativo_oficial_da_belotur;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;7;nr_nao_sabe;8;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
292;morador;292;sexta_ninguem_sabe;01/03/2019 20:47;00:02:52;19;brasil;mg;belo_horizonte;NA;ribeiro_de_abreu;nordeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;200;real;1;200;50;0;0;0;0;NA;NA;250;250;instagram;sim;melhorou;NR_NAO_SABE;superou;7;5;5;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;ate_1_sm_(rs_998,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
293;morador;293;entao_brilha;02/03/2019 06:30;00:06:19;32;brasil;mg;belo_horizonte;NA;castelo;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;500;real;1;250;250;120;0;0;0;NA;NA;620;620;instagram;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_em_parte;8;5;5;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_superior_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
294;morador;294;entao_brilha;02/03/2019 06:37;00:06:19;51;brasil;mg;belo_horizonte;NA;estoril;oeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;100;real;1;100;0;0;0;0;0;NA;NA;100;100;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;10;nr_nao_sabe;10;10;nao;mudar_para_o_exterior;NA;sim;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;divorciado;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
295;morador;295;entao_brilha;02/03/2019 06:45;00:06:15;23;brasil;mg;belo_horizonte;NA;itapoa;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;700;real;1;500;300;300;1000;0;0;NA;NA;2100;2100;facebook;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;9;5;5;5;sim;NA;NA;sim;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
296;morador;296;entao_brilha;02/03/2019 06:53;00:07:03;25;brasil;mg;belo_horizonte;NA;vila_oeste;oeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;300;real;2;200;100;10;0;0;0;NA;NA;310;155;guia_impresso;sim;melhorou;NR_NAO_SABE;atendeu_em_parte;10;nr_nao_sabe;8;1;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
297;morador;297;entao_brilha;02/03/2019 07:10;00:02:52;26;brasil;mg;belo_horizonte;NA;centro;centro-sul;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;600;real;2;50;100;60;0;100;0;NA;NA;310;155;aplicativo_oficial_da_belotur;sim;melhorou;NR_NAO_SABE;superou;9;6;10;7;sim;NA;NA;sim;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;solteiro;ate_1_sm_(rs_998,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
298;morador;298;entao_brilha;02/03/2019 07:11;00:03:34;21;brasil;mg;belo_horizonte;NA;maria_hele;venda_nova;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;500;real;2;200;150;50;50;0;0;NA;NA;450;225;instagram;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;6;8;5;sim;NA;NA;NA;sim;NA;NA;NA;NA;skol;feminino;ensino_medio_completo;solteiro;ate_1_sm_(rs_998,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
299;morador;299;entao_brilha;02/03/2019 07:13;00:02:35;23;brasil;mg;ribeirao_das_neves;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;800;real;3;150;200;50;0;0;0;NA;NA;400;50;instagram;sim;melhorou;NR_NAO_SABE;superou;9;9;7;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_fundamental_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
300;morador;300;entao_brilha;02/03/2019 07:13;00:03:49;33;brasil;mg;belo_horizonte;NA;jatoba;barreiro;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;100;real;1;50;100;50;0;0;0;NA;NA;200;200;www.carnavaldebelohorizonte.com.br;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;8;10;7;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
301;morador;301;entao_brilha;02/03/2019 07:14;00:04:21;27;brasil;mg;contagem;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;70;real;1;20;10;0;0;250;0;NA;NA;280;280;instagram;sim;melhorou;NR_NAO_SABE;superou;10;8;9;10;sim;NA;NA;sim;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;metro
302;morador;302;entao_brilha;02/03/2019 07:15;00:08:25;22;brasil;mg;contagem;NA;NA;NA;rmbh;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;150;real;1;0;100;0;0;0;0;NA;NA;100;100;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;superou;10;2;10;6;nao;trabalho;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_alugado;outra_opcao;outra_opcao;outra_opcao
303;morador;303;entao_brilha;02/03/2019 07:16;00:03:52;25;brasil;mg;belo_horizonte;NA;jaragua;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;1;100;real;1;80;0;0;0;0;0;NA;NA;80;80;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;5;10;4;nr_nao_sabe;nr_nao_sabe;NA;NA;NA;sim;NA;NA;NA;NA;nr_nao_sabe;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
304;morador;304;entao_brilha;02/03/2019 07:18;00:07:27;40;brasil;mg;belo_horizonte;NA;boa_vista;leste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;700;real;10;50;5;200;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;NA;NA;255;5;outros_sites;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;nr_nao_sabe;10;2;8;8;sim;NA;NA;NA;NA;NA;NA;NA;sim;nr_nao_sabe;feminino;ensino_superior_completo;divorciado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
305;morador;305;entao_brilha;02/03/2019 07:20;00:05:05;40;brasil;mg;belo_horizonte;NA;uniao;nordeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;800;real;1;400;100;0;0;0;0;NA;NA;500;500;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;nr_nao_sabe;9;nr_nao_sabe;8;nr_nao_sabe;sim;NA;NA;NA;sim;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;casado;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
306;morador;306;entao_brilha;02/03/2019 07:25;00:05:24;53;brasil;mg;belo_horizonte;NA;jardim_america;oeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;600;real;4;100;120;100;0;0;0;NA;NA;320;80;www.carnavaldebelohorizonte.com.br;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;9;5;5;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;populacao;feminino;ensino_medio_completo;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
307;morador;307;entao_brilha;02/03/2019 07:25;00:06:17;22;brasil;mg;belo_horizonte;NA;centro;centro-sul;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;200;real;1;50;0;100;100;120;20;NA;NA;370;370;instagram;sim;melhorou;NR_NAO_SABE;superou;10;6;9;6;sim;NA;NA;sim;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
308;morador;308;entao_brilha;02/03/2019 07:25;00:06:21;20;brasil;mg;belo_horizonte;NA;barro_preto;centro-sul;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;200;real;1;200;0;0;0;0;0;NA;NA;200;200;blog_bh_dicas;sim;melhorou;NR_NAO_SABE;atendeu_em_parte;7;1;4;7;sim;NA;NA;sim;sim;NA;NA;NA;NA;populacao;feminino;ensino_medio_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
309;morador;309;entao_brilha;02/03/2019 07:26;00:05:22;20;brasil;mg;belo_horizonte;NA;luxemburgo;centro-sul;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;100;real;2;150;50;100;0;0;0;NA;NA;300;150;outros_sites;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;4;6;1;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;outra_opcao;outra_opcao;carro_de_amigos_ou_parentes;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
310;morador;310;entao_brilha;02/03/2019 07:29;00:03:06;39;brasil;mg;belo_horizonte;NA;cidade_nova;nordeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;3;400;real;1;300;50;0;0;0;0;NA;NA;350;350;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_em_parte;8;nr_nao_sabe;6;nr_nao_sabe;sim;NA;NA;NA;sim;NA;NA;NA;NA;prefeitura;masculino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
311;morador;311;entao_brilha;02/03/2019 07:30;00:07:05;20;brasil;mg;belo_horizonte;NA;ceu_azul;venda_nova;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;6;500;real;1;100;70;0;0;0;0;NA;NA;170;170;amigos/parentes;sim;piorou;seguranca_ruim;nao_satisfez_decepcionou;2;1;1;1;nao;porque_nao;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;ate_1_sm_(rs_998,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
312;morador;312;entao_brilha;02/03/2019 07:31;00:04:55;40;brasil;mg;belo_horizonte;NA;pilar;barreiro;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;500;real;1;70;45;10;0;0;0;NA;NA;125;125;www.carnavaldebelohorizonte.com.br;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;6;3;6;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_alugado;outra_opcao;outra_opcao;outra_opcao
313;morador;313;entao_brilha;02/03/2019 07:33;00:05:52;44;brasil;mg;ribeirao_das_neves;NA;NA;NA;rmbh;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;2;200;real;1;50;35;30;0;0;0;NA;NA;115;115;google;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;6;9;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;divorciado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
314;morador;314;entao_brilha;02/03/2019 07:33;00:05:49;20;brasil;mg;belo_horizonte;NA;nova_pampulha;pampulha;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;500;real;1;400;50;0;0;0;0;NA;NA;450;450;amigos/parentes;sim;melhorou;NR_NAO_SABE;superou;9;7;10;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
315;morador;315;entao_brilha;02/03/2019 07:37;00:06:19;27;brasil;mg;belo_horizonte;NA;padre_eustaquio;noroeste;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;200;real;1;50;9;100;50;0;nr_nao_sabe;NA;NA;209;209;facebook;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;2;7;1;sim;NA;sim;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
316;morador;316;entao_brilha;02/03/2019 07:37;00:02:30;25;brasil;mg;belo_horizonte;NA;barreiro;barreiro;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;1;100;real;1;60;40;0;0;0;0;NA;NA;100;100;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;10;10;10;10;nr_nao_sabe;NA;NA;NA;sim;NA;NA;NA;NA;prefeitura;masculino;ensino_fundamental_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
317;morador;317;entao_brilha;02/03/2019 07:37;00:05:18;23;brasil;mg;belo_horizonte;NA;silveira;nordeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;400;real;1;60;50;0;20;0;0;NA;NA;130;130;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;7;4;7;6;sim;NA;NA;sim;sim;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
